"We have received a request to reset the password for your %store_name account. To proceed, please click the button below. This temporary link will expire in 24 hours—please be sure to change it once you’re logged in. If you did not request a password reset, you can safely ignore this email.","Onitsuka Tiger계정의 비밀번호 재설정 요구를 확인하였습니다.아래 버튼을 클릭하세요.이 링크는 일시적임으로 24시간내에 무효화됩니다.로그인후 반드시 비밀번호를 변경하십시요. 비밀번호 재설정의 요구를 않하신 경우 이메일은 무시하셔도 안전합니다."
"Reset My Password","비밀번호 재설정"
"You have cancelled the order. Please try again","주문을 취소했습니다. 다시 시도하십시오"
"Your payment failed, Please try again later","결제에 실패했습니다. 나중에 다시 시도해 주세요."
"The order wasn't placed. First, agree to the terms and conditions, then try placing your order again.","주문이 접수되지 않았습니다. 먼저 이용 약관에 동의한 다음 다시 주문하십시오."
"The order wasn't placed. ","주문이 접수되지 않았습니다. "
"First, agree to the terms and conditions, then try placing your order again.","먼저 이용 약관에 동의한 다음 다시 주문하십시오."
"You've got a new password","새로운 비밀번호가 설정되었습니다"
"We're sending you this message to confirm that you have successfully changed your password.","비밀번호가 변경되었음을 확인하기 위해 이 메시지를 보내드립니다."
"Log In","로그인"
"Voucher code is valid for 30 days upon receiving this email. Discount is applicable to all items across","ｰONLINE ONLY! 신규 회원 즉시 할인 프로모 코드. ｰ100,000원 구매시 10,000원 할인 적용 ｰ위 프로모 코드를 결제 단계에서 입력하여 만원 할인 혜택을 받으세요."
Quick Purchase,바로 구매하기
QUICK PURCHASE,바로 구매하기
Purchasing...,처리중입니다
"My Account ","로그인/마이페이지"
"We have received a request to reset the password for your Onitsuka Tiger account. To proceed, please click the button below. This temporary link will expire in 24 hours—please be sure to change it once you’re logged in. If you did not request a password reset, you can safely ignore this email.","Onitsuka Tiger계정의 비밀번호 재설정 요구를 확인하였습니다.아래 버튼을 클릭하세요.이 링크는 일시적임으로 24시간내에 무효화됩니다.로그인후 반드시 비밀번호를 변경하십시요. 비밀번호 재설정의 요구를 않하신 경우 이메일은 무시하셔도 안전합니다."
"Courier Name:","택배 이름:"
"Dispatch Date:","발송일:"
"Shipping Mode:","배송 모드:"
"Status Updated Date:","상태 업데이트 날짜:"
"Shop Now","지금 쇼핑"
"Track Your Order","주문 조회"
"Track Order","주문 상세 정보 확인"
"Enter Your Order ID",""
"Delete My account","회원 탈퇴"
"Something went wrong while deleting your account.","회원 탈퇴처리에 문제가 생겼습니다. 고객 상담실에 문의 부탁드립니다."
"Your account has been deleted.","회원 탈퇴가 완료되었습니다."
"Order ID and Email is Mandatory.","주문 ID와 이메일은 필수입니다."
"No Details found for the specified OrderNo and Email/MobileNo.","지정된 OrderNo 및 Email / MobileNo에 대한 세부 정보가 없습니다."
"Refund Amount:","환불 금액:"
"Item Price","아이템 가격"
"Logistics","배송 조회"
"No search results found.","검색 결과를 찾지 못하였습니다."
"Your payment failed, Please try again later","결제에 실패했습니다, 나중에 다시 시도하십시오"
"Error with payment method please select different payment method.","결제 방법에 오류가 있습니다. 다른 결제 방법을 선택하십시오."
"The payment is REFUSED.","결제가 거부되었습니다."
"The shipping address is missing. Set the address and try again.","배송지 주소가 없습니다. 주소를 설정하고 다시 시도하십시오."
"Current customer does not have an active cart.","현재 고객에게는 활성 카트가 없습니다."
"No such entity with %fieldName = %fieldValue","%fieldName = %fieldValue 인 엔티티가 없습니다."
"Error with cancellation","취소 오류"
"Error with capture","캡처 오류"
"Response' 'ErrorCondition","응답 오류 조건"
"The transaction could not be completed.","거래를 완료 할 수 없습니다."
"The terminal could not be reached.","터미널에 연결할 수 없습니다."
"Only %1 Left in Stock","재고가 %1 남았습니다"
"Loading...","로드 중 ..."
"Gift Wrap Price:","선물 포장 가격:"
"Close (Esc)","닫기 (Esc)"
"Click for more details","자세한 내용을 보려면 클릭하십시오"
"Wrong Product Delivered","잘못된 제품이 배송"
"Wrong Product Description","상품 설명과 달랐다"
"Wrong Product Ordered","주문한 제품이 틀렸다"
"-- Select Country --","국가를 선택"
"AM","오전"
"PM","오후"
"Rejected","거부되었습니다"
"Return #%1","반품 #%1"
"Hi %1","%1 님"
"We can't save the customer.","우리는 고객을 구할 수 없습니다."
"대한민국","한국"
New,주문중
"Actions","동작"
"Need Details","세부 정보 필요"
"Updated by Customer","고객이 업데이트"
"Received","받은"
"received","받은"
"Resolved","해결"
"resolved","해결"
"color","컬러"
"Color","컬러"
"Delivery failed, Return and Refund completed","배송 실패, 반품 및 환불 완료"
"Rejected and Contact Customer","거부 및 고객에게 문의"
"Return Accepted and Waiting for Refund","반품 수락 및 환불 대기 중"
"Resolved and Rated","해결 및 등급"
"We have removed your newsletter subscription.","광고 수신을 OFF 으로 보존되었습니다."
"Newsletter Subscription","이메일 광고 수신동의"
"General Subscription","광고 수신동의"
"We have saved your subscription.","광고 수신을 ON 으로 보존되었습니다."
"Choose your size","사이즈 선택"
"View more","더보기"
"Tap to Zoom","확대하려면 탭하세요"
"Close this modal","이 모달 닫기"
"Refund Processed","환불 처리됨"
"Cancelled","취소"
"Authorized","반품 진행 중"
"Please add <a href="mailto:%store_email">%store_email</a> to your email address book so all Onitsuka Tiger notifications are received.","Onitsuka Tiger에서 제공하는 알림/통지메일이 수신될 수 있도록 <a href="mailto:%store_email">%store_email</a> 을 고객님의 이메일 주소록에 추가해 주세요."
"Not Specified", "선택하지 않음"
"The ""%1"" attribute value is empty. Set the attribute and try again.","""%1"" 속성 값이 비어 있습니다. 속성을 설정하고 다시 시도하십시오."
"This order has already been requested for a return","이 주문 이미 반품 요청되고 있습니다"
"Are you sure you want to cancel your order?","주문 취소 하시겠습니까?"
"Position","추천순"
"Please use only letters Korean and Alphabet in this field","영문 또는 한글로 입력해 주세요."
"Please re-enter your email.","이메일을 다시 입력해 주십시오."
"You unsubscribed.","광고메일 수신거부 처리가 완료되었습니다."
"Unsubscribed.","수신거부"
"Are you sure you want to remove all items from your shopping cart?","정말로 장바구니에 있는 모든 아이템을 삭제 하시겠습니까?"
"Cancel ","아니오"
"OK ","예"
"You canceled the order.","주문을 취소했습니다."
"You have not canceled the item.","항목을 취소하지 않았습니다."
"You have not canceled the item at current time. Please try another time!","현재 항목을 취소하지 않았습니다. 다른 시간에 시도하십시오"
"You canceled the payment. The order is canceled","결제가 중단되었습니다. 주문을 다시 해주세요."
"Something went wrong with your request. Please try again later.","결제수단처리에 실패하였습니다. 다시 시도해 주세요."
"Cancel Reason","취소 사유 선택"
"The Product %1 Only %2 Left Can Purchase","%2 개까지 주문 가능한 상품입니다."
"Only %1 Left Can Purchase","%1 개까지 주문 가능한 상품입니다."
"Restock request","재입고 알림 신청 리스트"
"Restock","재입고 알림 신청"
"My Notifications","재입고 알림 신청 리스트"
"Notify Me","재입고 알림 신청"
"Shopping cart can not contain both Regular and Pre-Order products.","Pre-order 상품과 일반 상품을 함께 구매하실 수 없습니다"
"You will be notified when the item is available.","재입고 알림 신청이<br>완료되었습니다 .<br>
* 재입고 알람을 요청하신 상품의<br>재고는 사이즈별로 소량<br>재입고되며 , 빠른 시간 내<br>판매완료 될 수 있습니다 .<br>
*’ 마이페이지 - 재입고 알림 신청<br>리스트＇에서 취소할 수<br>있습니다 ."
"This product is already subscribed.","이 제품은 이미 알림설정이 되어있습니다."
"Restock Available","재입고되었습니다."
"Please use minimum %1 points.", "최소 %1포인트를 사용하세요."
"Please input values in multiples of %1 points.", "%1포인트의 배수로 값을 입력하세요."
"Member ID","맴버십 ID"
"Current balance:","잔여 포인트"
"Current balance: %1 points","잔여 포인트: %1 points"
"Expiring points: —","소멸 예정 포인트:"
"Expiring points: %1 points","소멸 예정 포인트: %1 points"
"Expiring on: %1","소멸 예정일: %1"
"Point History:","포인트 내역:"
"Point History","포인트 내역"
"Reason","내용"
"DESIGNATION OF POINTS OF USE","보유 포인트 사용"
"Designation of Points of Use","보유 포인트 사용"
"Current balance: ","잔여 포인트:"
"Use all points","전체 포인트 사용"
"Use point","포인트 사용"
"Points to be earned","구매 적립 포인트"
"Points to be earned:","구매 적립 포인트:"
"ABOUT MEMBER'S PROGRAM","멤버쉽 프로그램"
"MEMBER'S TERMS AND CONDITIONS","멤버쉽 이용약관"
"Used point:","사용된 포인트:"
"Used Points","사용된 포인트"
"Used point","사용된 포인트 "
"Out of stock","품절"
Out of stock,품절
"Prefer not to say","선택하지 않음"
"Store Purchase","매장 구매 내역"
"Store","매장"
"Transaction Type","결제 현황"
"Purchase","구매"
"Return Products/Cancel","제품 환불/취소"
"Purchase history details","구매 상세 내역"
"Purchase date: ","구매 일자: "
"Purchased From: ","구매 매장: "
"Payment Method: ","지불 수단: "
"Product code","상품 코드"
"Product information","상품 정보"
"Unit price","단가"
"Total Amount","총 결제 금액"
"Back","돌아 가기"
Please select RMA address.,유효한 주소를 입력하세요
"Please select RMA address.","유효한 주소를 입력하세요"
Kakao Sync,카카오 계정 연결
이메일 광고 수신동의,광고 수신 동의
"이메일 광고 수신동의","광고 수신 동의"
"Sold Out","품절"
Sold Out,품절
"Gift packaging","선물 포장"
Gift packaging,선물 포장
"Requested","신청"
Requested,신청
"Not re-quested","미신청"
Not re-quested,미신청
"Gift Packaging Requested: ","선물포장 요청: "
"No","아니오"
"Login with Kakao","카카오 로그인 / 회원가입"
"The order was not successful!","결제가 완료되지 않아, 주문이 취소됩니다."
